id,spatial_representation_type
fddf1658-248e-49d6-99ed-4899a737f14a,textTable
aeb3233c-f8ce-40e2-a90d-ee70f2581b24,
5829b5b0-ea6f-476f-be94-bc2b8797769a,textTable
63ca34cd-d636-420c-929b-cac47116f2e5,textTable
49ab4c18-843f-46c3-8b2c-9e6901808b10,
989ab100-b278-4a96-9967-59ce8116ea55,
fa0e5573-fcd4-46ba-9dc3-d9ff47420cf7,
5ae667e6-ca79-4b07-b369-9947e5140534,
222109a0-1621-4434-a0bc-373859d351a7,
79e5aeca-6897-40a6-be1c-419d9ff321ca,
89a0ce7b-c16a-4295-a4d4-d8bdeed0cc03,
9113b271-a86b-42ea-85e7-74d685108c81,
49b4d8f6-ef26-421d-9cb3-8bef902b22d1,
8ff5901b-84a7-47a3-bfc0-1cea9219f952,
21686a8e-2713-481b-abc9-b4bd73427c63,
ac48914c-8e75-4fc3-b93f-1d3f169ae1ff,
0cc1d7a8-e8d6-4ea8-a671-395829c41119,
c71c8cb8-76fe-4ebe-89a7-c04a53fc69f5,
d4d1f80f-1c12-4646-bcbc-3c7bd2b5cfb0,
ee4a234b-9e67-4c8b-93f4-983b04bb810c,
6b5ad3d6-9e8b-48ca-8ef4-98f3615e2eb7,
f15dc272-a795-4cf9-b81a-55fed9a53666,
89b2c08d-f83c-4be2-9e57-6d16f2f88827,
79262740-1586-4939-bc65-4fa399c24035,
ca61c35d-9963-4f62-b963-073aa284e3bd,
886c9346-baab-46a6-a318-61bad05d5f22,
b89fd27d-4b49-461b-8e54-fa2b34a628c4,textTable
c4dfdeb1-cdb7-44f4-8068-247755a56cc6,textTable
aa7918fa-bdab-4047-ad84-c5f446232abb,
cc3fbf3d-f93c-479d-a807-9ae042721aba,
ddfdbcd9-de86-4b44-9b41-c293d7bfef14,
2980db3a-9eb4-4c0e-b7c6-a6584cb769c9,
116d2518-57eb-415e-8d1f-d958e8fac4df,
038864cb-f019-4385-ae97-90976c1d034e,
192a1447-7fdc-4e65-8e7b-eb6162656448,
d77b8dfc-6288-4837-bbb9-59a7fe3c71da,
e29e0ba3-7d59-4c45-9910-fa98bd39c5d7,
13db2583-427a-4e5f-b679-8532d3df571f,
bec46ea8-7bd1-4d81-b9e0-ea9f3ba0c59d,
2f37efca-cd5b-4a47-ae30-c3e53c0d47bc,
500fe487-3c6a-4a35-8c35-2ebc74819a68,
7ae1499a-8387-40b0-a248-86eb5b528da7,
258c9916-1e2f-49b2-8c5c-1e2134dc403a,
b751fab8-2ff8-4ca2-bb96-4ca636837b02,
d2f7a14e-8299-4d0e-aed4-3b5453a99b5e,
60e8d81f-9e79-4f68-adaa-d742fe0c00d7,
812aadb8-9d61-42f4-bc34-d77a9fadf454,
b42dfae7-a823-4a09-9fcb-ec479c83b0e9,
e439ae64-b284-4e30-b1ec-9c0855954942,
c17c2567-2eff-4426-888c-e70f02980c2c,
2abea8c0-392a-4e55-b4d4-3b558753b0ae,
87bc7be0-a935-454f-a3db-9dae8a8354ba,
74934718-b6ed-4cab-9eee-7b5579774dd9,
a3bbb657-4437-4750-9320-d6bb57ca672a,
0bda1c4a-89a5-460e-bd29-c105a3bf0e11,
2b7dcae7-a3e5-4f5d-81de-ccde2c518e55,
5865ee29-9b1e-4f29-a6d5-abc93423a88d,
49a62ebe-25da-4414-95b2-a2fc94100755,
df7add74-a741-4374-b3bd-22da8921c8b3,
e2e75200-d6a6-40a3-a88a-21645cc510bd,
74d90b80-9c87-4ad9-9752-926815ae881a,textTable
c41ca40b-ff3a-4d95-9613-b2571dcdeaba,
00e1944e-ae14-4ca8-a0c0-4097b4d9c09e,textTable
2232b02d-7b75-46a9-b81a-39d84b92f9c4,
d34d47e1-fea4-4638-bc9c-2f22a1a0b7a9,
e42d4c32-3dec-4d73-855f-0fa335006d3d,
2c890af8-1c19-44a6-bfac-753514a9ec9d,
f7a1c87d-a6f4-4ca6-8200-ceaa85cc3b9c,
36183cc2-efd8-40ae-b9d4-af5c433fbdd2,
f170fecc-18db-44bc-b4fe-5b0b6d2c7297,textTable
b9421a88-ce06-4a94-9672-760f54022195,
55b05d9f-93d1-450f-a8b9-c761b0c001a8,
00ab8ca2-846b-41b9-9b38-515b1f2003c6,
b169137c-663e-43d0-89c2-8821493add46,
bdc8d3a8-a9f7-484a-a56b-4076118bb5df,
0b77bde3-3a58-4fe3-8913-39a26fd353ac,
515374ee-ce34-464f-9875-7d1af3fa9b2a,
a6860606-511f-46d9-939a-533c9a708939,
5e6bcbab-ec2c-44da-9dfe-39a64ace193e,
91380ff3-3076-4517-8cc0-cf041731aa7f,
ec66af84-9b4b-44ec-992a-43f0a4f18512,
6b794b52-c074-4064-bfb4-61a9e1fc2d6f,
fa12b84c-0680-4ad5-9d80-b9c06861d84a,
e212e73b-6f86-4f30-b520-3234138be890,
36e29985-860d-433e-a9e3-86ad315f181d,
db19916d-02bd-4684-b951-9035fa3c9544,
8d6bdf3a-f866-4b93-81a9-3ce2961c23bc,
54b2218a-2a94-4b27-9fbf-1b19f70e124c,
72083af8-83f8-41c1-823b-1cae5e76ff9a,
5cf0220b-c149-43c4-ac23-758c55648584,
60b9662a-17c3-42f0-9ff1-c39bc9026df2,
0b7955a7-8523-4254-8f95-81a59684866d,
019a1446-89f4-41be-ab52-44fc12c31170,
86292f1c-b703-495c-8e31-49973462a3d2,
5bfbd75f-7531-48c2-b6b6-072284f7b9e7,
6acde2c0-6f08-407a-86e2-db49dd0bbb49,
d70dd655-5359-43a1-a338-24c45c4cd259,
1630a9fa-2e69-4d3e-9bf4-bea6b8406494,
22f95b5e-7759-4f65-b860-62243052201d,
62eafbaf-e591-408a-8700-807934092a67,
801de70c-8a8a-4628-8625-9f4e82a3e9f1,
db050e44-a68b-41d2-af56-73ba8da03651,
b5024734-60d7-42f5-9cc3-12880701d73b,
14276d53-f9b3-4454-98cd-c86c04c66608,
5c627001-5945-4769-bd8a-41a1cb6065df,
9cb41c6c-a925-4185-94c7-ce03734f8dff,
a2073e4a-9426-4946-95b5-c560d43c216e,
99517f1f-9e4d-4853-98da-47f7cafb4d77,
6d928d3e-7734-45a2-8dcb-08244d455a66,
55c7440e-0bd1-401d-88ef-a9fb099ae50e,
b2d8d4bd-ff16-471b-b8af-d8fd24d825a1,
3a7aa692-e570-4715-b7ba-8c8a66620141,
72218e60-efa6-4a10-b34c-7a5d4af1a848,
3c0a34a6-2d4f-4320-88ae-e843476d9807,
ff4a0aae-cda7-4ec5-af3b-426ea0e6164f,
097f8089-1440-4743-9930-bc61bf6e1033,
065734cc-a4c4-4d93-b3b8-3e978d27fd77,
b4fb0ddc-6935-46f5-8b9f-597159343780,
59162fdd-9c09-4b9a-8924-4e8f98867a21,
17ec5343-6d39-45b8-9ce1-e76843daaaa4,
d9842dc7-bd5c-4335-a595-d953f037bdf2,
420ce62e-a8ab-44ff-9c3d-49b787dd6b71,
46eb2b0b-6c80-45a1-ac93-7993c674ec61,
5866f832-676d-4b07-be6a-e99c21eb17e4,
1060866e-1a19-4ded-8273-0e01fec3df6f,
3b15b2d0-7c58-441a-a4e9-2ee4cb4ad20d,
a7006c33-b2f3-48fe-a332-e794c95b9b08,
104bec63-d262-49cb-86de-bc2ccccaf251,
34800fb4-7f60-42d0-9ba7-dd77c3219afd,
b3d0a1a0-c141-4fe9-a63b-67d15725c789,
1ab1b4cc-1400-46ea-8007-6a90f8962853,
858a7a99-292e-4bf0-b956-4c0e730f760c,
ea56a101-7e78-4833-91dd-689bd4f8f9a3,
2fd43d51-8687-48b5-b63f-828c0b3b6112,
9724834a-d6c5-4838-af8d-7b006f92f128,
e19b44d1-24e2-4449-acfb-ab5721ea2f27,
5c9d2715-afd1-433b-b868-c390c20cb8fa,
983addf4-a7a6-441b-a09a-392157d20ad1,
f3569b61-f5ce-4055-a215-f289a6c3f5f1,
