id,spatial_representation_type
341e3b54-628e-c534-de81-9f927c431997,vector
179efd0b-a0c1-6c28-eac4-b5cac7270a9d,
0975b91e-5085-35fb-2bfc-e166685ffff6,
e7e4b565-be42-0fa2-b881-ea276dc84e5e,
764efeaf-0427-01f5-eaef-7997197b3b13,
98674b83-9dac-4999-1652-9058cf7a41a3,
9e329c82-ee3c-60a9-cc47-0a24a0917357,
0c8ccd0b-bdb3-9888-91b5-23e69e4f4f9a,
c9d2bd6a-3de9-57c2-5b4f-3e6c9764b959,
d428256e-bca4-1ff8-ce09-d77f29416e63,
66ed731c-5cfd-b39b-db9d-eec982963899,
b43bddaf-aeb3-8ffe-2a3e-d15f40bc776c,
b14a542f-9179-7db8-a9f0-7ba1bdeb38c1,
939195bb-b706-7b67-ef86-82ed694517e5,
cf9f9eef-ba2e-9a30-0821-c2f76d53fd79,
143ebdd4-b5b7-cd44-1d92-c9319b1682b7,
4aa42491-8762-2bb5-c192-ce6d907015c5,
81a1ca60-188f-36cb-ebd8-549fb9067b38,
7029a890-d4cc-1819-4006-227fd94e61e7,
4fb1add0-0077-08de-b35d-65201519adc1,
5d5f57f1-4804-4a9b-3a49-2ccbe576eae4,
e3cfbdef-3f8c-c19c-9784-13bdf3f59ddf,
f9ac984b-f036-13e3-b8e5-5478cebd3701,
1b3efbea-8d79-c21b-8779-95d0ef743a95,
f4ba0401-4085-1bce-7a1f-525fbe3edef5,
9fa6669a-df05-50f1-99cb-6358217aa33f,
bd49f0f3-5221-cfe9-3f93-4eab31dab3f4,
a3c5ebb1-f4e3-c85d-08ce-2a5abba25e7f,
bf65a6e0-983c-aaef-8017-41e1752fae3b,
aae7f9be-a1de-c4c0-79c0-c0c34fc9567e,
c4312340-9f94-e8ca-af9d-1d5022383c42,
6db288ab-f66f-c4b5-cbca-388341b2e19e,
772da15d-0aa8-68dd-2ef0-e298723eed42,
6b7b7614-622d-122b-f8aa-ce72148a2174,
6d388b07-e111-ab8f-1453-e68298203296,
5212a10b-70bc-b12c-8175-639767b091cc,
d464935d-fcef-5ed9-b49f-fa3add06c0d3,
d1bafa68-d241-d6f5-3d3f-b0dad55ad760,
da79ab5e-1fa7-b716-123d-23b679337a75,
fbe04b57-7c6c-63ce-15b0-a84423146948,
49fcd47f-cc37-42e0-c46f-e663d8d64ec7,
8954c1c2-6378-09ce-5172-0c89b65623c0,
c27c0dc2-6a5b-8ea1-83a4-6889d6d913a5,
6d5a5bb6-3fe7-238f-ae6a-c5175879534e,
fb374673-5a69-cea4-cfdb-82094206b70e,
5d5e0156-7a1f-3635-6cec-400d6a16eae3,
2ce95ff6-1bbf-ebe6-6b62-5bf185e3fb20,
a866ed3e-4636-eb4d-f5b5-b3d62e7edcbe,
2af07792-f3b8-f358-eb29-1589de216411,
baca07dd-0f90-c760-50d8-e26d6af604dc,
fcb33669-9b54-cfe4-e84c-5ae201d30f55,
