id,spatial_representation_type
23a839e3-8fb4-4569-bb3d-c28a7621f687
7c2bbc0c-70ac-4ca9-8670-d69ac3754c87
a2a2130b-e853-49e8-9b30-1d0c735aa3d9
8f4a016f-14db-4def-8ef9-7c797de1cdd9
76a16627-90a2-4d94-a8d0-dfe2b7d0a87f
fff1b2f5-c835-40ba-9ece-4e069289cb7b
42c76a2a-f2af-4790-9ef9-4f669704bb8e
bdacf8f3-1ccb-4b9f-87bc-db4b800adeb2
c17be172-c264-48d8-82f2-0ce68d0901cb
a639c8be-727c-4aee-8e80-2d5762c6f776
365f6171-e6e6-4fa2-bc41-c2f59a7ba052
aff441fd-1440-480f-b61a-8a34d2f8cda2
c02ce103-27ad-4757-acdc-08fd571a19c4
0636c8e9-302d-405d-884a-903e6e6828d5
a6daf0c8-47ab-4be9-9122-6db11991b0bf
6358b21a-ce9f-4b73-a4d0-7e30f7885959
649e147f-729f-42ad-8c69-29a8c2dd3f3e
ead35885-d7bb-4d76-8d1b-9f12d1497fc2
484f3975-8753-432f-aa58-7909d9ddce4a
e4d0558d-0269-4377-9a92-3bc0ab4054d2
522b4fac-8030-4ea8-ada8-aeb4b85c7658
6e317257-54fe-44d1-89a6-1fcd81f5a484
670516e0-6cb0-4d3b-ab2b-b82ed9ee59db
f164803a-1c2e-4c96-b1a4-dfd99c2c03be
28b66ba2-2a28-4fb0-995f-abec9d292f9e
ada4a694-73c9-41de-ae3b-81b0b20922e5
f6144bae-803d-4afe-9b20-6ba145549f05
38ceac57-9d80-4962-8bd7-b86b7ce1c0be
210e2c85-0896-41dd-ad14-2a6bd65d185d
38e911ea-6e17-4d1d-809b-bf1b4474384e
f9710e56-bd45-4117-8e6a-638e2e133ed2
e711d887-84e6-401d-9bc3-5ecdb09923d7
c4d46254-e701-4875-948e-3474de1af892
1914cd86-f2db-4af7-a030-dd19c5c1fc9d
0c4ff965-9f08-4815-a89a-7a9d57971d9f
33a97e00-fd91-40dd-846e-3eeca15650cb
922c1eb7-1357-424c-b474-7d9b6d6f9f55
58657662-9135-4a52-994f-031ca01f5398
e43be180-7511-4e6f-84d3-ad6c9f5c3e2b
8ce2fc20-77cd-4004-87e3-cdf04a0d2b5d
73aab8cd-e094-4bce-83e0-1452c356a88f
7c1bf2a8-96bb-4ad5-888d-a90672eb306e
300c0980-b5e3-4202-b0da-d816f14fadad
4e50c2dc-d66a-45a7-bfed-bcd4999bb204
734a8ec6-023d-4963-8940-ad68db7d6dca
7272c394-7cad-47d3-b51e-b12c557025da
068fc650-321f-4ad4-a13d-20d8c28417d7
25ab6d5a-20a9-4501-9474-4d2242e649ca
136ec694-602d-40fc-b5bd-cce1869a71dd
17d8b94d-0a67-46c3-b974-fc164ae1a855
53ae2399-299b-43db-a9c1-2fd76693ecda
fa0461d6-dd45-46f0-ba66-7e42bc239afc
664d2156-f164-493e-b7d5-5c6bfb8767b8
55dacce5-8b63-471c-9feb-2d64ad88a567
e8a3fc19-6016-4c90-a5c0-eb35233d708e
d7a034ac-c316-4c57-beda-587de041b833
ecececb5-352a-4327-b652-3f74dd71721c
f5c06d9d-cf83-4ca3-977f-ca1a7bf5f8c4
dd548674-d011-4f81-b745-351cd930eb87
a16d7095-9577-4c81-a800-33763ed75c8e
708e3a38-bc31-4529-afc6-a9ecaa676b27
4d069bae-6f10-4f74-ac98-f9ede8481600
2e097125-7011-4aff-b9e6-2a21ff9dce7d
0649eca8-fbc7-470b-a2c8-f90adbdf7fc0
5fd19e19-e2ee-4326-834f-84de7e653581
1e200103-0264-49a1-9351-f740c40d5318
42674d39-e206-4819-bc92-2ac8953760ba
8bef50db-8043-4de0-b163-24558fb89c5e
ec85ebe3-7313-48ef-a3b6-0dba73ec09b6
ee7447ec-86ec-4f01-ab9c-a8b00eb0cd48
8869e796-a17e-43b6-b75c-dd1a1ce7f42b
77eeadf4-0c19-48bf-a47a-fa9eef01f409
4548cc0b-15ec-4f9c-839c-b8e616464b84
d21ed158-0ac7-4afd-a03b-ce22df0096bc
b67255a7-8040-43c0-935c-d74f168af215
17ff00bd-edb5-4935-87ce-3cd5f3e1e37c
