id,spatial_representation_type
a90925cc-8c7c-52ab-c2b5-c8944a6e1237,
1c35819f-5545-5b55-5f48-57b5cf5b8ffe,
7bc04d36-de12-6942-6354-5fd4e8a10992,
1c209265-98e3-7b22-d2d0-9aa88ce4eb96,
7d4269cb-c6a4-de99-8e9e-55f8f93522a8,
bae75785-af0b-997c-ca1e-fa055ac2a3ff,
4407c827-8a7c-4877-5b94-9bc9f2b4cfb6,
3fd71b16-34ce-2728-c6b5-5a865a6ee463,
0248cac8-9ef2-9c70-c2bb-44d1f4eafcd0,
2f2ba4e9-f511-ac97-aaf7-8920ad75f775,
8365fd39-fca9-b9c1-9ec0-755719b64732,
0761f9fa-4444-4d85-b9a5-fce179d05faf,
f89eca55-ce07-cd2d-cf9f-00b98ae522dd,
907b63d0-8e8a-cd32-9fd2-4f8f18594bbb,
c029a19b-19c0-3706-d5fb-a4f62d2f542a,
3c3b93bd-763e-a93e-e810-a3edeabbac09,
48bcd778-942f-1f12-2e59-87ed71364d56,
32665cfa-5f1f-3a02-8099-bdc704e75bf7,
5cddf4bf-de1b-7c49-0f18-a35ea75d45db,
227c2698-77ee-ce4b-2f92-3fb6813392d4,
939b3bd9-fb11-47f8-c86e-42b3c2dc8f0f,
fe8f24b8-9f37-5f2a-6d90-7a964a29cea3,
a0d255db-1a09-075e-9161-a05587959089,
48470e2e-29e5-9bf7-a80d-b4f2891ffdb8,
72e3fa67-fc0e-d2cf-093b-fcafb0efe68d,
7ec5ee1c-5a58-7c5c-b45b-539ecedfcda2,
ad6361de-49b1-3faf-686d-0e79b63721a3,
8cfaf70a-c068-9d61-da3e-2e1ba10d6c09,
ef507f7e-edf8-66ac-51d7-87cd596feaaf,
aaa9d310-a418-81e3-0521-a56d43ae8c0f,
d0f2b61b-db75-0232-7b04-267723f67e78,
eb08103f-3092-f3fa-6932-d62a9b1c0406,grid
8816f19e-6fe3-364d-2821-f2468ffe7a0f,grid
36700268-3795-c793-842d-413e4512214c,grid
307962ea-95ee-0582-01f3-534855aa34b9,grid
71e43957-d7ce-b6a3-912d-d4e3604de7d6,grid
ecf92b17-a6cc-1643-723d-71e4fdc6afe7,grid
9615912b-20f2-0650-502c-3fb4fb2657b1,grid
2767edab-9777-44d6-fd62-70fb3de8b084,grid
6d6cd5c7-e352-2411-e590-8a08f3d0cb53,grid
ab3de3a2-f322-bd92-bfce-7f35afe8c772,grid
6d21cb5a-cfe7-706c-9b4e-81fcbef9b789,grid
bfd2734b-dc10-246a-d649-ba9f555b07fd,grid
bea86881-5193-988b-fca1-fb8ca9e5ae82,grid
e0e280dc-41ee-8cfa-78ec-c747d04a6a9f,grid
4d3b610e-bfc6-1cd1-276c-918769efa08a,
13ac2561-3614-cc38-63e3-429c136aefd1,
b5482c60-e6b2-f4aa-87e7-5f22d9f8125a,
052e2cdb-b897-c9bc-94a3-f8e1991538d7,
9563758f-e0d5-0e08-ef93-e64b044c69b5,
c1347272-466d-774c-4b72-b1d8766ea17b,
5f2a7d2b-62ea-44ad-9c00-1f93cd6cb42d,
0c4f791e-b3f2-95fb-6c40-fd9eccb27370,
ccae0b05-ff0b-f3d6-6e40-71203636ff4d,
90f960b9-0698-abe8-fa68-c1d6a72e4b97,
a7b2e52a-93e5-7da4-8d0e-d4b2985291bf,
6fb941c0-d363-ba02-d33a-b4a2f5c790df,
82d51944-7a72-d5f5-f501-e3e92b70f865,
280a0a22-a740-c224-90ae-b1dc5a9dd638,
2a0be3b1-6ba0-4a89-50a9-547a6712e0c0,
4edbd4ac-7ca9-1dab-f5df-854ba8eeffd2,
98672c6d-795c-c508-dbd0-231d780e2e96,
86ed61b6-7162-9701-1083-e225b6d52f3c,
41ea4984-de9b-119b-1c3c-77825b2c1a8e,
536dcf77-3cf4-2463-770d-55d9b8dbde5e,
789acd5e-eca7-8392-cdd2-8264e3ec83d0,
1f470612-3bed-797b-6c4a-3468ee7079c6,
f2f6eff6-231f-066c-923a-bc8801bd8950,
aef2ed12-7ce1-8863-6e11-6515b69ac385,
6cb6f273-74bb-e8bb-6ba4-ea260e0dd691,
2149920b-a763-fd9f-7433-7d190e348e41,
0b7befee-9955-066a-5a09-a4800d703da5,
92eb0754-6f74-1f58-c056-8285b9f262ef,
70200227-faea-e09d-9630-0f1ed111dc9e,
898cc81e-74f3-c24d-2c69-051e851637c8,
9fb2542f-5088-7170-938c-6f3b9142aef4,
f8af14b1-c924-7e86-5b35-ee714cac133c,
34d2db8d-26fc-2dbf-2143-a9c645ffbc81,
dda86647-28cf-5657-5e35-33cd380978c9,
